,No_of_Reviews,Company_Industry,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
5061,4.0,,1,0,0,0,0,0,0,0,0,0,0,0
5062,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5063,34.0,,0,0,0,0,0,1,0,0,0,0,0,0
5064,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5065,11.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5066,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5067,16.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5068,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5069,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5070,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5071,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5072,1674.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5073,795.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
5074,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5075,33.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
5076,52.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
5077,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5078,34.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5079,2642.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5080,741.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
5081,33.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
5082,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5083,5654.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5084,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5085,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5086,13.0,,0,0,0,0,0,0,0,0,0,0,0,0
5087,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5088,3285.0,Health Care,1,0,0,0,0,0,0,0,0,1,0,0
5089,1602.0,Agriculture and Extraction,0,0,0,0,0,1,0,0,0,0,0,1
5090,52.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
5091,2789.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
5092,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5093,91.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
5094,4776.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5095,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5096,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5097,29.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
5098,8955.0,Retail,0,1,0,0,0,0,0,0,0,0,0,1
5099,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5100,302.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5101,327.0,"Restaurants, Travel and Leisure",0,0,0,0,0,1,0,0,0,0,0,1
5102,195.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5103,124.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5104,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5105,4776.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5106,8955.0,Retail,0,1,0,0,0,0,0,0,0,0,0,1
5107,14988.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5108,874.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
5109,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5110,21269.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
5111,322.0,Internet and Software,1,0,0,0,0,0,0,1,0,0,0,0
5112,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5113,24.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
5114,9415.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
5115,201.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5116,845.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5117,140.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
5118,0.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5119,201.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5120,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5121,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5122,76.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
5123,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5124,4330.0,"Restaurants, Travel and Leisure",0,0,0,0,0,0,0,0,0,0,0,1
5125,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5126,10.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5127,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5128,15.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5129,14988.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5130,845.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5131,23.0,,0,0,0,0,0,0,0,0,0,0,0,0
5132,1157.0,Food and Beverages,1,0,0,0,0,0,0,0,0,0,0,1
5133,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5134,3656.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
5135,21.0,,0,0,0,0,0,0,0,0,0,0,0,0
5136,63.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5137,1602.0,Agriculture and Extraction,0,0,0,0,0,1,0,0,0,0,0,1
5138,1930.0,Industrial ManufacturingConsumer Goods and Services,1,0,0,0,0,0,0,0,0,0,0,1
5139,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5140,2.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5141,14988.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5142,988.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5143,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
5144,56.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5145,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5146,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5147,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5148,98.0,,0,0,0,0,0,0,0,0,0,0,0,0
5149,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
5150,146.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
5151,14988.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5152,6479.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5153,64.0,Internet and Software,1,0,0,0,0,0,0,1,0,0,0,0
5154,936.0,Energy and Utilities,0,0,0,0,1,0,0,0,0,0,0,1
5155,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5156,2837.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
5157,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5158,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
5159,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5160,4685.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
5161,6415.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
5162,18.0,,0,0,0,1,0,0,0,0,0,0,0,0
5163,621.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
5164,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5165,12.0,,0,0,0,0,0,0,0,0,0,0,0,0
5166,3195.0,Pharmaceuticals,0,0,0,0,1,0,0,0,0,0,0,1
5167,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5168,135.0,,0,0,0,0,0,0,0,0,0,0,0,0
5169,8164.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5170,64.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5171,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5172,7.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5173,2218.0,Real EstateReal Estate,0,0,0,0,0,0,0,0,0,0,0,1
5174,2905.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
5175,1275.0,Aerospace and Defense,0,0,1,0,0,0,0,0,0,0,0,1
5176,5671.0,Insurance,0,0,0,0,1,0,0,0,0,0,1,0
5177,4252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5178,107.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
5179,5180.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
5180,107.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
5181,31.0,Human Resources and Staffing,1,0,0,0,0,0,0,0,0,0,0,1
5182,8.0,,0,0,0,0,0,1,0,0,0,0,0,0
5183,6.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5184,553.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
5185,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
5186,9415.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
5187,6130.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5188,6130.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5189,64.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5190,37.0,,0,1,0,0,0,0,0,0,0,0,0,0
5191,5.0,Transport and Freight,0,0,0,0,0,0,0,0,0,0,0,1
5192,24.0,Aerospace and Defense,0,0,1,0,0,0,0,0,0,0,0,1
5193,14.0,,0,0,0,0,0,1,0,0,0,0,0,0
5194,4685.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5195,210.0,Health Care,0,1,0,0,0,0,0,0,0,1,0,0
5196,14988.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
5197,6241.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
5198,64.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5199,3656.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
5200,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
5201,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5202,42.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5203,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5204,93.0,Education and Schools,0,0,1,0,0,0,0,0,0,0,0,1
5205,369.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5206,54.0,,0,0,0,0,0,1,0,0,0,0,0,0
5207,17.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5208,5671.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
5209,1829.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5210,1829.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5211,5671.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
5212,5671.0,Insurance,0,1,0,0,0,0,0,0,0,0,1,0
5213,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5214,7198.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5215,3006.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
5216,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5217,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5218,6791.0,Banks and Financial Services,1,0,0,0,0,0,0,0,1,0,0,0
5219,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5220,1226.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5221,1275.0,Aerospace and Defense,0,0,1,0,0,0,0,0,0,0,0,1
5222,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5223,5199.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
5224,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5225,17.0,Organization,0,0,0,0,0,1,0,0,0,0,0,1
5226,6791.0,Banks and Financial Services,0,1,0,0,0,0,0,0,1,0,0,0
5227,43.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
5228,1086.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
5229,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5230,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5231,64.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
5232,43.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
5233,245.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5234,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5235,6574.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
5236,1222.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5237,13.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5238,1948.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
5239,936.0,Energy and Utilities,0,0,0,0,1,0,0,0,0,0,0,1
5240,14988.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5241,14988.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5242,14988.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5243,5.0,Auto,0,0,0,0,0,0,0,0,0,0,0,1
5244,1087.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5245,4686.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
5246,1100.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5247,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5248,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5249,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5250,3957.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
5251,46.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5252,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5253,64.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5254,130.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
5255,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
5256,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5257,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
5258,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5259,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5260,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5261,44.0,,0,1,0,0,0,0,0,0,0,0,0,0
5262,1222.0,Health Care,0,1,0,0,0,0,0,0,0,1,0,0
5263,9.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
5264,511.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5265,4685.0,Industrial Manufacturing,1,0,0,0,0,0,0,0,0,0,0,1
5266,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5267,64.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
5268,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5269,1222.0,Health Care,0,1,0,0,0,0,0,0,0,1,0,0
5270,1265.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
5271,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5272,4685.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5273,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5274,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5275,2642.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5276,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5277,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5278,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5279,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
5280,6574.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
5281,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5282,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5283,6.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5284,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5285,61.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5286,75.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
5287,3021.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5288,4685.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5289,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5290,5671.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
5291,14631.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5292,15.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5293,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5294,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5295,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5296,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5297,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5298,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5299,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5300,1222.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5301,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5302,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5303,1222.0,Health Care,0,1,0,0,0,0,0,0,0,1,0,0
5304,4776.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5305,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5306,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5307,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5308,3227.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5309,5671.0,Insurance,1,0,0,0,0,0,0,0,0,0,1,0
5310,2.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
5311,1472.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
5312,4776.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5313,31.0,Human Resources and Staffing,0,0,0,0,0,1,0,0,0,0,0,1
5314,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
5315,3227.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
5316,2642.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
5317,12.0,,0,0,0,0,0,0,0,0,0,0,0,0
5318,1222.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5319,87.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5320,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5321,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5322,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5323,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
5324,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
5325,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5326,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5327,1394.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5328,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5329,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5330,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5331,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
5332,737.0,Health Care,0,0,1,0,0,0,0,0,0,1,0,0
5333,155.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
5334,2066.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5335,21.0,,0,0,0,0,0,0,0,0,0,0,0,0
5336,102.0,,0,0,0,0,0,0,0,0,0,0,0,0
5337,1445.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
5338,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5339,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5340,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
5341,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
5342,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
5343,1674.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5344,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5345,63.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5346,35.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5347,24.0,,0,0,0,0,0,0,0,0,0,0,0,0
5348,35.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5349,20.0,,0,0,0,0,0,0,0,0,0,0,0,0
5350,321.0,,0,0,0,0,0,0,0,0,0,0,0,0
5351,3.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5352,43.0,,0,0,0,0,0,0,0,0,0,0,0,0
5353,7.0,,0,0,0,0,0,0,0,0,0,0,0,0
5354,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
5355,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5356,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5357,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
5358,485.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5359,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5360,14988.0,,0,0,0,0,0,0,0,0,0,0,0,0
5361,8.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
5362,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5363,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5364,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5365,14.0,,0,0,0,0,0,0,0,0,0,0,0,0
5366,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5367,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5368,358.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5369,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5370,14988.0,,0,0,0,0,0,0,0,0,0,0,0,0
5371,413.0,,0,1,0,0,0,0,0,0,0,0,0,0
5372,12327.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
5373,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5374,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5375,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5376,511.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5377,4.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
5378,646.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5379,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5380,0.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5381,16.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5382,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5383,17.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5384,14988.0,,0,0,0,1,0,0,0,0,0,0,0,0
5385,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5386,14988.0,,0,0,0,0,0,0,0,0,0,0,0,0
5387,37.0,Auto,0,0,0,0,0,0,0,0,0,0,0,1
5388,649.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5389,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5390,362.0,,0,0,0,0,0,0,0,0,0,0,0,0
5391,14988.0,,0,1,0,0,0,0,0,0,0,0,0,0
5392,14988.0,,1,0,0,0,0,0,0,0,0,0,0,0
5393,24.0,,1,0,0,0,0,0,0,0,0,0,0,0
5394,14988.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
5395,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5396,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5397,14988.0,,0,0,0,0,0,0,0,0,0,0,0,0
5398,14988.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5399,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5400,33.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
5401,47.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
5402,14988.0,,0,0,0,0,0,1,0,0,0,0,0,0
5403,35.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5404,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5405,23477.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
5406,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5407,37.0,Auto,0,0,0,0,0,0,0,0,0,0,0,1
5408,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5409,48.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5410,56.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5411,2.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
5412,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5413,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5414,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5415,6791.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5416,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
5417,45.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5418,11.0,,0,0,0,0,0,0,0,0,0,0,0,0
5419,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5420,3.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
5421,8.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
5422,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5423,31.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
5424,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5425,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
5426,15.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
5427,44.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
5428,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
5429,1226.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5430,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
5431,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
5432,11.0,,0,0,0,0,0,0,0,0,0,0,0,0
5433,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
5434,15.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
